GAME_ID,AWAY_TEAM_ID,INN_CT,BAT_HOME_ID,OUTS_CT,BALLS_CT,STRIKES_CT,PITCH_SEQ_TX,AWAY_SCORE_CT,HOME_SCORE_CT,BAT_ID,BAT_HAND_CD,RESP_BAT_ID,RESP_BAT_HAND_CD,PIT_ID,PIT_HAND_CD,RESP_PIT_ID,RESP_PIT_HAND_CD,POS2_FLD_ID,POS3_FLD_ID,POS4_FLD_ID,POS5_FLD_ID,POS6_FLD_ID,POS7_FLD_ID,POS8_FLD_ID,POS9_FLD_ID,BASE1_RUN_ID,BASE2_RUN_ID,BASE3_RUN_ID,EVENT_TX,LEADOFF_FL,PH_FL,BAT_FLD_CD,BAT_LINEUP_ID,EVENT_CD,BAT_EVENT_FL,AB_FL,H_FL,SH_FL,SF_FL,EVENT_OUTS_CT,DP_FL,TP_FL,RBI_CT,WP_FL,PB_FL,FLD_CD,BATTEDBALL_CD,BUNT_FL,FOUL_FL,BATTEDBALL_LOC_TX,ERR_CT,ERR1_FLD_CD,ERR1_CD,ERR2_FLD_CD,ERR2_CD,ERR3_FLD_CD,ERR3_CD,BAT_DEST_ID,RUN1_DEST_ID,RUN2_DEST_ID,RUN3_DEST_ID,BAT_PLAY_TX,RUN1_PLAY_TX,RUN2_PLAY_TX,RUN3_PLAY_TX,RUN1_SB_FL,RUN2_SB_FL,RUN3_SB_FL,RUN1_CS_FL,RUN2_CS_FL,RUN3_CS_FL,RUN1_PK_FL,RUN2_PK_FL,RUN3_PK_FL,RUN1_RESP_PIT_ID,RUN2_RESP_PIT_ID,RUN3_RESP_PIT_ID,GAME_NEW_FL,GAME_END_FL,PR_RUN1_FL,PR_RUN2_FL,PR_RUN3_FL,REMOVED_FOR_PR_RUN1_ID,REMOVED_FOR_PR_RUN2_ID,REMOVED_FOR_PR_RUN3_ID,REMOVED_FOR_PH_BAT_ID,REMOVED_FOR_PH_BAT_FLD_CD,PO1_FLD_CD,PO2_FLD_CD,PO3_FLD_CD,ASS1_FLD_CD,ASS2_FLD_CD,ASS3_FLD_CD,ASS4_FLD_CD,ASS5_FLD_CD,EVENT_ID
ANA202007290,SEA,8,0,0,1,1,0,8,7,marmj001,L,marmj001,L,buttt001,R,buttt001,R,castj006,walsj001,lastt001,renda001,fletd002,uptoj001,troum001,goodb001,NULL,NULL,NULL,43/G4D+,0,0,10,6,2,0,0,0,0,0,1,0,0,0,0,0,4,G,0,0,4D,0,0,N,0,N,0,N,0,0,0,0,43,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,3,0,0,4,0,0,0,0,68
ANA202007290,SEA,8,0,1,2,2,0,8,7,moord002,R,moord002,R,buttt001,R,buttt001,R,castj006,walsj001,lastt001,renda001,fletd002,uptoj001,troum001,goodb001,NULL,NULL,NULL,K,0,0,9,7,3,0,0,0,0,0,1,0,0,0,0,0,0,NULL,0,0,NULL,0,0,N,0,N,0,N,0,0,0,0,2,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,2,0,0,0,0,0,0,0,69
ANA202007290,SEA,8,1,1,3,2,0,10,7,wardt002,R,wardt002,R,misia001,L,misia001,L,hudsj002,white005,longs001,seagk001,crawj002,gordd002,lewik001,moord002,NULL,NULL,NULL,K,0,0,11,7,3,0,0,0,0,0,1,0,0,0,0,0,0,NULL,0,0,NULL,0,0,N,0,N,0,N,0,0,0,0,2,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,walsj001,3,2,0,0,0,0,0,0,0,76
ANA202007290,SEA,8,0,2,3,2,0,8,7,gordd002,L,gordd002,L,buttt001,R,buttt001,R,castj006,walsj001,lastt001,renda001,fletd002,uptoj001,troum001,goodb001,NULL,NULL,NULL,W,0,0,7,8,14,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,NULL,0,0,N,0,N,0,N,1,0,0,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,70
ANA202007290,SEA,8,1,2,3,0,0,10,7,stasm001,R,stasm001,R,misia001,L,misia001,L,hudsj002,white005,longs001,seagk001,crawj002,gordd002,lewik001,moord002,NULL,NULL,NULL,W,0,0,11,8,14,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,NULL,0,0,N,0,N,0,N,1,0,0,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,castj006,2,0,0,0,0,0,0,0,0,77
ANA202007290,SEA,8,1,2,2,2,0,10,7,goodb001,L,goodb001,L,misia001,L,misia001,L,hudsj002,white005,longs001,seagk001,crawj002,gordd002,lewik001,moord002,stasm001,NULL,NULL,K,0,0,9,9,3,0,0,0,0,0,1,0,0,0,0,0,0,NULL,0,0,NULL,0,0,N,0,N,0,N,0,1,0,0,2,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,misia001,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,2,0,0,0,0,0,0,0,78
ANA202007290,SEA,8,0,2,3,1,0,8,7,longs001,L,longs001,L,buchr001,L,buchr001,L,castj006,walsj001,lastt001,renda001,fletd002,uptoj001,troum001,goodb001,gordd002,NULL,NULL,W.1-2,0,0,4,9,14,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,NULL,0,0,N,0,N,0,N,1,2,0,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,buttt001,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,71
ANA202007290,SEA,9,1,0,2,2,0,10,7,fletd002,R,fletd002,R,altad001,R,altad001,R,hudsj002,white005,longs001,seagk001,crawj002,gordd002,lewik001,moord002,NULL,NULL,NULL,K,0,0,6,1,3,0,0,0,0,0,1,0,0,0,0,0,0,NULL,0,0,NULL,0,0,N,0,N,0,N,0,0,0,0,2,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,2,0,0,0,0,0,0,0,86
ANA202007290,SEA,9,1,1,1,0,0,10,7,troum001,R,troum001,R,altad001,R,altad001,R,hudsj002,white005,longs001,seagk001,crawj002,gordd002,lewik001,moord002,NULL,NULL,NULL,D7/L7LS,0,0,8,2,21,0,0,2,0,0,0,0,0,0,0,0,7,L,0,0,7LS,0,0,N,0,N,0,N,2,0,0,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,87
ANA202007290,SEA,9,1,1,2,2,0,10,7,renda001,R,renda001,R,altad001,R,altad001,R,hudsj002,white005,longs001,seagk001,crawj002,gordd002,lewik001,moord002,NULL,troum001,NULL,9/L9D.2-3,0,0,5,3,2,0,0,0,0,0,1,0,0,0,0,0,9,L,0,0,9D,0,0,N,0,N,0,N,0,0,3,0,9,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,altad001,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,9,0,0,0,0,0,0,0,88
ANA202007290,SEA,9,0,0,2,2,0,10,7,lewik001,R,lewik001,R,bardl001,R,bardl001,R,stasm001,wardt002,lastt001,renda001,fletd002,uptoj001,troum001,goodb001,NULL,NULL,NULL,S6/G6M,0,0,8,3,20,0,0,1,0,0,0,0,0,0,0,0,6,G,0,0,6M,0,0,N,0,N,0,N,1,0,0,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,79
ANA202007290,SEA,9,0,0,1,2,0,10,7,seagk001,L,seagk001,L,bardl001,R,bardl001,R,stasm001,wardt002,lastt001,renda001,fletd002,uptoj001,troum001,goodb001,NULL,lewik001,NULL,S3/G.2-3,0,0,5,4,20,0,0,1,0,0,0,0,0,0,0,0,3,G,0,0,NULL,0,0,N,0,N,0,N,1,0,3,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,bardl001,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,81
ANA202007290,SEA,9,0,0,1,2,0,10,7,seagk001,L,seagk001,L,bardl001,R,bardl001,R,stasm001,wardt002,lastt001,renda001,fletd002,uptoj001,troum001,goodb001,lewik001,NULL,NULL,BK.1-2,0,0,5,4,11,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,NULL,0,0,N,0,N,0,N,0,2,0,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,bardl001,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,80
ANA202007290,SEA,9,1,2,1,1,0,10,7,ohtas001,L,ohtas001,L,altad001,R,altad001,R,hudsj002,white005,longs001,seagk001,crawj002,gordd002,lewik001,moord002,NULL,NULL,troum001,8/F78+,0,0,10,4,2,0,0,0,0,0,1,0,0,0,0,0,8,F,0,0,78,0,0,N,0,N,0,N,0,0,0,3,8,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,altad001,0,0,0,0,0,NULL,NULL,NULL,NULL,0,8,0,0,0,0,0,0,0,89
ANA202007290,SEA,9,0,0,1,2,0,10,7,hudsj002,R,hudsj002,R,bardl001,R,bardl001,R,stasm001,wardt002,lastt001,renda001,fletd002,uptoj001,troum001,goodb001,NULL,seagk001,lewik001,3/P3,0,0,2,5,2,0,0,0,0,0,1,0,0,0,0,0,3,P,0,0,3,0,0,N,0,N,0,N,0,0,2,3,3,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,bardl001,bardl001,0,0,0,0,0,NULL,NULL,NULL,NULL,0,3,0,0,0,0,0,0,0,83
ANA202007290,SEA,9,0,0,1,1,0,10,7,hudsj002,R,hudsj002,R,bardl001,R,bardl001,R,stasm001,wardt002,lastt001,renda001,fletd002,uptoj001,troum001,goodb001,seagk001,NULL,lewik001,SB2,0,0,2,5,4,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,NULL,0,0,N,0,N,0,N,0,2,0,3,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,bardl001,NULL,bardl001,0,0,0,0,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,82
ANA202007290,SEA,9,0,1,0,1,0,10,7,marmj001,L,marmj001,L,bardl001,R,bardl001,R,stasm001,wardt002,lastt001,renda001,fletd002,uptoj001,troum001,goodb001,NULL,seagk001,lewik001,6/P56,0,0,10,6,2,0,0,0,0,0,1,0,0,0,0,0,6,P,0,0,56,0,0,N,0,N,0,N,0,0,2,3,6,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,bardl001,bardl001,0,0,0,0,0,NULL,NULL,NULL,NULL,0,6,0,0,0,0,0,0,0,84
ANA202007290,SEA,9,0,2,1,2,0,10,7,moord002,R,moord002,R,bardl001,R,bardl001,R,stasm001,wardt002,lastt001,renda001,fletd002,uptoj001,troum001,goodb001,NULL,seagk001,lewik001,K,0,0,9,7,3,0,0,0,0,0,1,0,0,0,0,0,0,NULL,0,0,NULL,0,0,N,0,N,0,N,0,0,2,3,2,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,bardl001,bardl001,0,0,0,0,0,NULL,NULL,NULL,NULL,0,2,0,0,0,0,0,0,0,85
ANA202007300,SEA,1,0,0,0,1,0,0,0,crawj002,L,crawj002,L,bundd001,R,bundd001,R,stasm001,pujoa001,rengl001,renda001,fletd002,uptoj001,goodb001,wardt002,NULL,NULL,NULL,S8/G6,0,0,6,1,20,0,0,1,0,0,0,0,0,0,0,0,8,G,0,0,6,0,0,N,0,N,0,N,1,0,0,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,1
ANA202007300,SEA,1,1,0,1,1,0,3,0,fletd002,R,fletd002,R,gonzm005,L,gonzm005,L,hudsj002,marmj001,longs001,seagk001,crawj002,lopet001,lewik001,smitm007,NULL,NULL,NULL,63/G6,0,0,6,1,2,0,0,0,0,0,1,0,0,0,0,0,6,G,0,0,6,0,0,N,0,N,0,N,0,0,0,0,63,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,3,0,0,6,0,0,0,0,9
ANA202007300,SEA,1,0,0,1,2,0,0,0,lopet001,R,lopet001,R,bundd001,R,bundd001,R,stasm001,pujoa001,rengl001,renda001,fletd002,uptoj001,goodb001,wardt002,crawj002,NULL,NULL,K,0,0,7,2,3,0,0,0,0,0,1,0,0,0,0,0,0,NULL,0,0,NULL,0,0,N,0,N,0,N,0,1,0,0,2,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,bundd001,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,2,0,0,0,0,0,0,0,2
ANA202007300,SEA,1,1,1,1,2,0,3,0,goodb001,L,goodb001,L,gonzm005,L,gonzm005,L,hudsj002,marmj001,longs001,seagk001,crawj002,lopet001,lewik001,smitm007,NULL,NULL,NULL,7/L78XD,0,0,8,2,2,0,0,0,0,0,1,0,0,0,0,0,7,L,0,0,78XD,0,0,N,0,N,0,N,0,0,0,0,7,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,7,0,0,0,0,0,0,0,10
ANA202007300,SEA,1,0,1,0,2,0,0,0,lewik001,R,lewik001,R,bundd001,R,bundd001,R,stasm001,pujoa001,rengl001,renda001,fletd002,uptoj001,goodb001,wardt002,crawj002,NULL,NULL,K,0,0,8,3,3,0,0,0,0,0,1,0,0,0,0,0,0,NULL,0,0,NULL,0,0,N,0,N,0,N,0,1,0,0,2,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,bundd001,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,2,0,0,0,0,0,0,0,3
ANA202007300,SEA,1,1,2,0,2,0,3,0,renda001,R,renda001,R,gonzm005,L,gonzm005,L,hudsj002,marmj001,longs001,seagk001,crawj002,lopet001,lewik001,smitm007,NULL,NULL,NULL,K,0,0,5,3,3,0,0,0,0,0,1,0,0,0,0,0,0,NULL,0,0,NULL,0,0,N,0,N,0,N,0,0,0,0,2,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,2,0,0,0,0,0,0,0,11
ANA202007300,SEA,1,0,2,1,0,0,0,0,seagk001,L,seagk001,L,bundd001,R,bundd001,R,stasm001,pujoa001,rengl001,renda001,fletd002,uptoj001,goodb001,wardt002,crawj002,NULL,NULL,SB2,0,0,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,NULL,0,0,N,0,N,0,N,0,2,0,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,bundd001,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,4
ANA202007300,SEA,1,0,2,3,2,0,0,0,seagk001,L,seagk001,L,bundd001,R,bundd001,R,stasm001,pujoa001,rengl001,renda001,fletd002,uptoj001,goodb001,wardt002,NULL,crawj002,NULL,W,0,0,5,4,14,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,NULL,0,0,N,0,N,0,N,1,0,2,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,bundd001,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,5
ANA202007300,SEA,1,0,2,0,1,0,0,0,marmj001,L,marmj001,L,bundd001,R,bundd001,R,stasm001,pujoa001,rengl001,renda001,fletd002,uptoj001,goodb001,wardt002,seagk001,crawj002,NULL,HR/F9D.2-H;1-H,0,0,3,5,23,0,0,4,0,0,0,0,0,3,0,0,0,F,0,0,9D,0,0,N,0,N,0,N,4,4,4,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,bundd001,bundd001,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,6
ANA202007300,SEA,1,0,2,3,1,0,3,0,longs001,L,longs001,L,bundd001,R,bundd001,R,stasm001,pujoa001,rengl001,renda001,fletd002,uptoj001,goodb001,wardt002,NULL,NULL,NULL,D9/L89XD+,0,0,4,6,21,0,0,2,0,0,0,0,0,0,0,0,9,L,0,0,89XD,0,0,N,0,N,0,N,2,0,0,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,7
ANA202007300,SEA,1,0,2,0,2,0,3,0,voged001,L,voged001,L,bundd001,R,bundd001,R,stasm001,pujoa001,rengl001,renda001,fletd002,uptoj001,goodb001,wardt002,NULL,longs001,NULL,53/G6-,0,0,10,7,2,0,0,0,0,0,1,0,0,0,0,0,5,G,0,0,6,0,0,N,0,N,0,N,0,0,2,0,53,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,bundd001,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,3,0,0,5,0,0,0,0,8
ANA202007300,SEA,2,0,2,1,1,0,3,0,crawj002,L,crawj002,L,bundd001,R,bundd001,R,stasm001,pujoa001,rengl001,renda001,fletd002,uptoj001,goodb001,wardt002,NULL,NULL,NULL,8/L8XD+,0,0,6,1,2,0,0,0,0,0,1,0,0,0,0,0,8,L,0,0,8XD,0,0,N,0,N,0,N,0,0,0,0,8,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,8,0,0,0,0,0,0,0,14
ANA202007300,SEA,2,1,0,1,2,0,3,0,uptoj001,R,uptoj001,R,gonzm005,L,gonzm005,L,hudsj002,marmj001,longs001,seagk001,crawj002,lopet001,lewik001,smitm007,NULL,NULL,NULL,K,0,0,7,4,3,0,0,0,0,0,1,0,0,0,0,0,0,NULL,0,0,NULL,0,0,N,0,N,0,N,0,0,0,0,2,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,2,0,0,0,0,0,0,0,15
ANA202007300,SEA,2,1,1,0,2,0,3,0,ohtas001,L,ohtas001,L,gonzm005,L,gonzm005,L,hudsj002,marmj001,longs001,seagk001,crawj002,lopet001,lewik001,smitm007,NULL,NULL,NULL,K,0,0,10,5,3,0,0,0,0,0,1,0,0,0,0,0,0,NULL,0,0,NULL,0,0,N,0,N,0,N,0,0,0,0,2,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,2,0,0,0,0,0,0,0,16
ANA202007300,SEA,2,1,2,1,1,0,3,0,pujoa001,R,pujoa001,R,gonzm005,L,gonzm005,L,hudsj002,marmj001,longs001,seagk001,crawj002,lopet001,lewik001,smitm007,NULL,NULL,NULL,53/G56,0,0,3,6,2,0,0,0,0,0,1,0,0,0,0,0,5,G,0,0,56,0,0,N,0,N,0,N,0,0,0,0,53,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,3,0,0,5,0,0,0,0,17
ANA202007300,SEA,2,0,0,2,2,0,3,0,smitm007,L,smitm007,L,bundd001,R,bundd001,R,stasm001,pujoa001,rengl001,renda001,fletd002,uptoj001,goodb001,wardt002,NULL,NULL,NULL,7/F7L,0,0,9,8,2,0,0,0,0,0,1,0,0,0,0,0,7,F,0,0,7L,0,0,N,0,N,0,N,0,0,0,0,7,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,7,0,0,0,0,0,0,0,12
ANA202007300,SEA,2,0,1,1,2,0,3,0,hudsj002,R,hudsj002,R,bundd001,R,bundd001,R,stasm001,pujoa001,rengl001,renda001,fletd002,uptoj001,goodb001,wardt002,NULL,NULL,NULL,K,0,0,2,9,3,0,0,0,0,0,1,0,0,0,0,0,0,NULL,0,0,NULL,0,0,N,0,N,0,N,0,0,0,0,2,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,2,0,0,0,0,0,0,0,13
ANA202007300,SEA,3,0,0,0,1,0,3,0,lopet001,R,lopet001,R,bundd001,R,bundd001,R,stasm001,pujoa001,rengl001,renda001,fletd002,uptoj001,goodb001,wardt002,NULL,NULL,NULL,43/G6D,0,0,7,2,2,0,0,0,0,0,1,0,0,0,0,0,4,G,0,0,6D,0,0,N,0,N,0,N,0,0,0,0,43,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,3,0,0,4,0,0,0,0,18
ANA202007300,SEA,3,0,1,1,2,0,3,0,lewik001,R,lewik001,R,bundd001,R,bundd001,R,stasm001,pujoa001,rengl001,renda001,fletd002,uptoj001,goodb001,wardt002,NULL,NULL,NULL,K,0,0,8,3,3,0,0,0,0,0,1,0,0,0,0,0,0,NULL,0,0,NULL,0,0,N,0,N,0,N,0,0,0,0,2,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,2,0,0,0,0,0,0,0,19
ANA202007300,SEA,3,0,2,0,2,0,3,0,seagk001,L,seagk001,L,bundd001,R,bundd001,R,stasm001,pujoa001,rengl001,renda001,fletd002,uptoj001,goodb001,wardt002,NULL,NULL,NULL,1/G4MS,0,0,5,4,2,0,0,0,0,0,1,0,0,0,0,0,1,G,0,0,4MS,0,0,N,0,N,0,N,0,0,0,0,1,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,1,0,0,0,0,0,0,0,20
ANA202007300,SEA,3,1,0,3,2,0,3,0,wardt002,R,wardt002,R,gonzm005,L,gonzm005,L,hudsj002,marmj001,longs001,seagk001,crawj002,lopet001,lewik001,smitm007,NULL,NULL,NULL,W,0,0,9,7,14,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,NULL,0,0,N,0,N,0,N,1,0,0,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,21
ANA202007300,SEA,3,1,0,3,2,0,3,0,stasm001,R,stasm001,R,gonzm005,L,gonzm005,L,hudsj002,marmj001,longs001,seagk001,crawj002,lopet001,lewik001,smitm007,wardt002,NULL,NULL,64(1)3/GDP/G6,0,0,2,8,2,0,0,0,0,0,2,0,0,0,0,0,6,G,0,0,6,0,0,N,0,N,0,N,0,0,0,0,43,64,NULL,NULL,0,0,0,0,0,0,0,0,0,gonzm005,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,4,3,0,6,4,0,0,0,22
ANA202007300,SEA,3,1,2,1,2,0,3,0,rengl001,R,rengl001,R,gonzm005,L,gonzm005,L,hudsj002,marmj001,longs001,seagk001,crawj002,lopet001,lewik001,smitm007,NULL,NULL,NULL,7/L7D,0,0,4,9,2,0,0,0,0,0,1,0,0,0,0,0,7,L,0,0,7D,0,0,N,0,N,0,N,0,0,0,0,7,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,7,0,0,0,0,0,0,0,23
ANA202007300,SEA,4,1,0,1,2,0,3,0,fletd002,R,fletd002,R,gonzm005,L,gonzm005,L,hudsj002,marmj001,longs001,seagk001,crawj002,lopet001,lewik001,smitm007,NULL,NULL,NULL,K,0,0,6,1,3,0,0,0,0,0,1,0,0,0,0,0,0,NULL,0,0,NULL,0,0,N,0,N,0,N,0,0,0,0,2,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,2,0,0,0,0,0,0,0,28
ANA202007300,SEA,4,1,1,0,1,0,3,0,goodb001,L,goodb001,L,gonzm005,L,gonzm005,L,hudsj002,marmj001,longs001,seagk001,crawj002,lopet001,lewik001,smitm007,NULL,NULL,NULL,S4/G4-,0,0,8,2,20,0,0,1,0,0,0,0,0,0,0,0,4,G,0,0,4,0,0,N,0,N,0,N,1,0,0,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,29
ANA202007300,SEA,4,1,1,1,1,0,3,0,renda001,R,renda001,R,gonzm005,L,gonzm005,L,hudsj002,marmj001,longs001,seagk001,crawj002,lopet001,lewik001,smitm007,goodb001,NULL,NULL,9/F9LS,0,0,5,3,2,0,0,0,0,0,1,0,0,0,0,0,9,F,0,0,9LS,0,0,N,0,N,0,N,0,1,0,0,9,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,gonzm005,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,9,0,0,0,0,0,0,0,30
ANA202007300,SEA,4,1,2,2,2,0,3,0,uptoj001,R,uptoj001,R,gonzm005,L,gonzm005,L,hudsj002,marmj001,longs001,seagk001,crawj002,lopet001,lewik001,smitm007,goodb001,NULL,NULL,K,0,0,7,4,3,0,0,0,0,0,1,0,0,0,0,0,0,NULL,0,0,NULL,0,0,N,0,N,0,N,0,1,0,0,2,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,gonzm005,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,2,0,0,0,0,0,0,0,31
ANA202007300,SEA,4,0,0,2,2,0,3,0,marmj001,L,marmj001,L,bundd001,R,bundd001,R,stasm001,pujoa001,rengl001,renda001,fletd002,uptoj001,goodb001,wardt002,NULL,NULL,NULL,K,0,0,3,5,3,0,0,0,0,0,1,0,0,0,0,0,0,NULL,0,0,NULL,0,0,N,0,N,0,N,0,0,0,0,2,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,2,0,0,0,0,0,0,0,24
ANA202007300,SEA,4,0,1,1,2,0,3,0,longs001,L,longs001,L,bundd001,R,bundd001,R,stasm001,pujoa001,rengl001,renda001,fletd002,uptoj001,goodb001,wardt002,NULL,NULL,NULL,7/L7D,0,0,4,6,2,0,0,0,0,0,1,0,0,0,0,0,7,L,0,0,7D,0,0,N,0,N,0,N,0,0,0,0,7,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,7,0,0,0,0,0,0,0,25
